datetime,load,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,cloudcover,pressure_msl,dew_point_2m
2018-01-13 22:00:00,27789.67,11.2,81,0.0,8.4,280,0,1016.3,8.1
2018-01-13 23:00:00,24040.55,10.5,83,0.0,9.4,277,0,1015.8,7.7
2018-01-14 00:00:00,20428.26,9.9,84,0.0,9.8,276,0,1015.7,7.3
2018-01-14 01:00:00,18294.32,9.3,85,0.0,9.5,281,0,1015.5,6.9
2018-01-14 02:00:00,17105.25,8.8,86,0.0,9.7,274,0,1015.2,6.5
2018-01-14 03:00:00,16659.07,8.3,87,0.0,9.7,268,0,1014.8,6.2
2018-01-14 04:00:00,17453.73,7.8,88,0.0,9.8,276,0,1014.4,5.9
2018-01-14 05:00:00,20280.05,6.7,93,0.0,8.8,279,0,1015.4,5.6
2018-01-14 06:00:00,26150.72,6.7,93,0.0,8.3,275,0,1015.6,5.6
2018-01-14 07:00:00,33933.49,6.6,93,0.0,8.3,270,0,1016.3,5.5
2018-01-14 08:00:00,40894.29,9.2,84,0.0,6.8,267,0,1017.1,6.6
2018-01-14 09:00:00,45388.3,12.5,72,0.0,7.7,281,0,1017.7,7.6
2018-01-14 10:00:00,47055.84,15.8,61,0.0,9.2,291,0,1017.9,8.4
2018-01-14 11:00:00,44958.53,18.4,51,0.0,11.0,293,0,1017.0,8.2
2018-01-14 12:00:00,41246.95,20.3,43,0.0,11.8,293,0,1016.1,7.3
2018-01-14 13:00:00,35323.54,21.4,38,0.0,12.1,293,0,1015.0,6.3
2018-01-14 14:00:00,32838.39,22.0,35,0.0,12.4,296,0,1014.4,6.0
2018-01-14 15:00:00,31492.56,22.1,35,0.0,12.4,300,0,1014.1,5.9
2018-01-14 16:00:00,31642.47,21.4,38,0.0,9.2,301,0,1014.4,6.6
2018-01-14 17:00:00,33488.79,17.9,62,0.0,8.4,301,0,1014.3,10.4
2018-01-14 18:00:00,36474.97,16.2,67,0.0,8.4,301,0,1014.9,10.0
2018-01-14 19:00:00,36575.32,14.6,72,0.0,8.3,288,0,1015.6,9.6
2018-01-14 20:00:00,34867.06,13.4,74,0.0,8.1,283,0,1016.4,8.9
2018-01-14 21:00:00,31590.8,12.3,76,0.0,8.5,298,0,1017.1,8.2
2018-01-14 22:00:00,29487.13,11.5,77,0.0,9.2,301,0,1017.4,7.6
2018-01-14 23:00:00,26312.85,11.0,77,0.0,10.0,308,0,1017.3,7.0
2018-01-15 00:00:00,20859.86,10.4,78,0.0,10.0,308,0,1017.1,6.7
2018-01-15 01:00:00,19213.74,9.7,80,0.0,9.7,297,0,1016.7,6.4
2018-01-15 02:00:00,18514.85,9.0,83,0.0,9.2,296,0,1016.3,6.2
2018-01-15 03:00:00,18237.88,8.3,85,0.0,8.4,290,0,1016.0,6.0
2018-01-15 04:00:00,18788.54,7.7,87,0.0,8.9,291,0,1015.8,5.8
2018-01-15 05:00:00,22519.34,6.7,93,0.0,8.8,279,0,1016.6,5.6
2018-01-15 06:00:00,31030.38,6.5,94,0.0,9.6,290,0,1017.3,5.6
2018-01-15 07:00:00,37091.61,6.4,94,0.0,9.2,296,0,1018.1,5.5
2018-01-15 08:00:00,41845.04,9.1,84,0.0,7.9,286,0,1018.8,6.5
2018-01-15 09:00:00,45694.21,12.7,70,0.0,9.9,289,0,1019.3,7.4
2018-01-15 10:00:00,47083.16,16.0,59,0.0,11.8,297,0,1019.3,8.0
2018-01-15 11:00:00,45099.92,18.5,50,0.0,14.7,301,0,1018.3,7.9
2018-01-15 12:00:00,41855.85,20.2,43,0.0,16.6,300,0,1017.1,7.2
2018-01-15 13:00:00,38069.86,21.3,39,0.0,17.2,299,0,1015.6,6.7
2018-01-15 14:00:00,36015.1,22.0,36,0.0,17.1,300,0,1014.8,6.2
2018-01-15 15:00:00,35119.25,22.1,35,0.0,17.1,300,0,1014.1,5.9
2018-01-15 16:00:00,34843.26,21.3,38,0.0,13.9,301,0,1014.0,6.4
2018-01-15 17:00:00,36275.93,18.1,52,0.0,12.2,289,0,1013.6,8.1
2018-01-15 18:00:00,39231.94,16.3,55,0.0,13.5,286,0,1013.9,7.4
2018-01-15 19:00:00,38745.96,15.2,56,0.0,13.9,287,0,1014.0,6.4
2018-01-15 20:00:00,36988.03,14.1,59,0.0,13.6,287,0,1014.6,6.1
2018-01-15 21:00:00,33420.38,13.1,63,0.0,13.5,286,0,1015.1,6.1
2018-01-15 22:00:00,29637.73,12.1,66,0.0,13.4,284,0,1015.0,5.9
2018-01-15 23:00:00,24808.98,11.2,69,0.0,13.5,286,0,1014.8,5.7
2018-01-16 00:00:00,20888.54,10.6,71,0.0,13.8,285,0,1014.5,5.5
2018-01-16 01:00:00,18929.01,10.1,72,0.0,14.2,286,0,1014.0,5.2
2018-01-16 02:00:00,18037.13,9.7,72,0.0,14.8,284,0,1013.5,4.9
2018-01-16 03:00:00,17751.89,9.4,72,0.0,15.0,281,0,1013.3,4.7
2018-01-16 04:00:00,18929.19,9.1,73,0.0,15.0,280,0,1012.9,4.5
2018-01-16 05:00:00,24250.33,8.6,79,0.0,15.3,279,0,1013.3,5.1
2018-01-16 06:00:00,35499.55,8.4,78,0.0,15.3,279,0,1013.7,4.8
2018-01-16 07:00:00,43180.54,8.3,77,0.0,14.8,283,0,1014.1,4.5
2018-01-16 08:00:00,45332.73,10.5,67,0.0,13.4,284,0,1015.0,4.7
2018-01-16 09:00:00,45918.01,13.6,56,0.0,13.8,279,0,1015.8,4.9
2018-01-16 10:00:00,46001.35,16.5,47,0.0,14.2,279,0,1016.2,5.0
2018-01-16 11:00:00,43542.55,18.8,40,0.0,13.9,287,0,1015.6,4.7
2018-01-16 12:00:00,40321.83,20.5,34,0.0,13.7,293,0,1014.6,4.3
2018-01-16 13:00:00,35762.8,21.6,32,0.0,12.3,291,0,1013.4,4.0
2018-01-16 14:00:00,35695.75,22.2,30,0.0,10.5,286,0,1012.8,3.9
2018-01-16 15:00:00,35109.47,22.3,30,0.0,8.9,284,0,1012.4,3.8
2018-01-16 16:00:00,34816.18,21.7,32,0.0,7.0,282,0,1012.2,4.3
2018-01-16 17:00:00,36600.06,19.4,52,0.0,5.3,298,0,1011.9,9.2
2018-01-16 18:00:00,40220.62,19.3,44,0.0,1.9,22,0,1012.5,6.7
2018-01-16 19:00:00,39799.21,15.7,63,0.0,5.9,79,0,1012.7,8.6
2018-01-16 20:00:00,37140.29,13.5,72,0.0,8.2,113,0,1013.3,8.6
2018-01-16 21:00:00,33663.11,12.8,71,0.0,9.9,134,0,1013.7,7.8
2018-01-16 22:00:00,30137.56,12.0,74,0.0,10.7,130,0,1013.7,7.5
2018-01-16 23:00:00,25092.34,10.9,80,0.0,11.3,112,0,1013.8,7.5
2018-01-17 00:00:00,21473.16,9.9,86,0.0,11.5,110,0,1013.7,7.6
2018-01-17 01:00:00,19678.63,9.1,89,0.0,11.3,112,0,1013.4,7.4
2018-01-17 02:00:00,19030.21,8.6,91,0.0,10.5,121,0,1013.1,7.1
2018-01-17 03:00:00,18767.97,8.1,92,0.0,10.2,122,0,1012.8,6.9
2018-01-17 04:00:00,19942.56,7.8,93,0.0,10.0,116,0,1012.8,6.7
2018-01-17 05:00:00,24976.29,7.5,95,0.0,10.6,118,0,1013.4,6.8
2018-01-17 06:00:00,36406.21,7.8,94,0.0,10.6,125,0,1013.8,6.9
2018-01-17 07:00:00,43582.97,7.9,93,0.0,10.2,132,0,1014.7,6.9
2018-01-17 08:00:00,45990.06,10.2,83,0.0,9.0,143,0,1016.1,7.5
2018-01-17 09:00:00,46871.68,13.5,71,0.0,10.9,134,0,1016.9,8.3
2018-01-17 10:00:00,47673.27,16.3,61,0.0,12.6,127,0,1017.1,8.8
2018-01-17 11:00:00,45412.48,18.4,53,0.0,13.3,123,0,1016.8,8.8
2018-01-17 12:00:00,42272.15,19.9,48,0.0,12.9,120,0,1016.1,8.5
2018-01-17 13:00:00,36985.15,21.0,44,0.0,12.7,119,0,1014.9,8.3
2018-01-17 14:00:00,36841.48,21.5,43,0.0,12.9,117,0,1014.1,8.3
2018-01-17 15:00:00,36142.32,21.5,43,0.0,13.0,118,0,1013.6,8.3
2018-01-17 16:00:00,35709.8,20.8,46,0.0,11.8,117,0,1013.7,8.7
2018-01-17 17:00:00,37431.18,18.1,60,0.0,9.6,124,0,1013.8,10.2
2018-01-17 18:00:00,40943.11,16.2,68,0.0,10.2,122,0,1014.1,10.2
2018-01-17 19:00:00,40402.23,15.0,71,0.0,11.1,119,0,1014.6,9.8
2018-01-17 20:00:00,37700.56,13.9,77,0.0,10.8,127,0,1014.9,9.8
2018-01-17 21:00:00,33764.36,12.6,84,0.0,8.4,121,0,1015.6,9.9
2018-01-17 22:00:00,30058.13,12.0,86,0.0,9.6,110,0,1016.1,9.8
2018-01-17 23:00:00,25057.83,11.4,89,0.0,9.3,118,0,1016.0,9.7
2018-01-18 00:00:00,21354.64,10.5,92,0.0,7.3,110,0,1015.9,9.2
2018-01-18 01:00:00,19358.47,10.0,93,0.0,7.2,108,0,1015.6,8.9
2018-01-18 02:00:00,18512.38,9.5,94,0.0,6.8,122,0,1015.1,8.6
2018-01-18 03:00:00,18167.19,9.2,94,0.0,6.6,151,0,1014.8,8.4
2018-01-18 04:00:00,19187.24,9.2,93,0.0,6.8,177,0,1014.4,8.2
2018-01-18 05:00:00,24219.75,9.1,93,0.0,7.6,199,0,1015.0,8.1
2018-01-18 06:00:00,35088.49,8.6,93,0.0,7.4,227,1,1015.4,7.6
2018-01-18 07:00:00,42440.91,8.5,93,0.0,6.8,238,1,1016.0,7.5
2018-01-18 08:00:00,44774.1,11.6,83,0.0,3.1,249,0,1016.6,8.8
2018-01-18 09:00:00,46097.54,14.7,73,0.0,5.1,4,0,1017.7,9.8
2018-01-18 10:00:00,46396.81,17.2,64,0.0,2.3,321,0,1018.1,10.3
2018-01-18 11:00:00,43702.07,19.5,56,0.0,3.0,284,0,1017.6,10.5
2018-01-18 12:00:00,40989.01,21.4,50,0.0,4.6,288,0,1016.5,10.6
2018-01-18 13:00:00,36360.31,22.8,46,0.0,6.1,298,0,1015.2,10.6
2018-01-18 14:00:00,36365.49,23.6,44,0.0,7.2,307,0,1014.2,10.6
2018-01-18 15:00:00,35778.52,23.7,44,0.0,7.9,313,0,1013.9,10.8
2018-01-18 16:00:00,35505.09,23.2,47,0.0,7.5,325,0,1013.7,11.1
2018-01-18 17:00:00,37490.44,20.5,67,0.0,8.2,337,0,1013.4,14.0
2018-01-18 18:00:00,40848.51,18.5,76,0.0,8.0,342,0,1013.9,14.1
2018-01-18 19:00:00,40253.14,17.3,79,0.0,8.8,348,0,1014.2,13.6
2018-01-18 20:00:00,37407.7,16.1,82,0.0,9.2,349,0,1014.7,13.0
2018-01-18 21:00:00,33338.64,14.8,86,0.0,8.4,340,0,1015.1,12.4
2018-01-18 22:00:00,29764.16,14.0,86,0.0,9.2,334,0,1015.3,11.8
2018-01-18 23:00:00,25933.45,12.9,87,0.0,8.0,306,0,1015.4,10.8
2018-01-19 00:00:00,24537.6,12.5,86,0.0,9.8,262,0,1015.5,10.3
2018-01-19 01:00:00,23919.43,11.7,89,0.0,8.8,279,0,1015.2,9.9
2018-01-19 02:00:00,23709.99,11.3,90,0.0,9.1,279,0,1014.8,9.7
2018-01-19 03:00:00,23529.94,10.9,92,0.0,9.2,291,0,1014.6,9.6
2018-01-19 04:00:00,23837.89,10.4,93,0.0,9.0,293,0,1014.3,9.3
2018-01-19 05:00:00,25750.8,9.6,96,0.0,8.5,298,0,1014.9,9.0
2018-01-19 06:00:00,30540.21,9.3,96,0.0,8.1,291,0,1015.4,8.8
2018-01-19 07:00:00,33261.34,9.2,96,0.0,8.3,288,0,1016.0,8.7
2018-01-19 08:00:00,33998.270000000004,11.5,88,0.0,7.0,291,0,1016.9,9.5
2018-01-19 09:00:00,36823.42,14.7,75,0.0,7.6,295,0,1017.5,10.4
2018-01-19 10:00:00,46212.43,17.8,64,0.0,7.9,300,0,1017.8,10.9
2018-01-19 11:00:00,46042.4,20.4,54,0.0,9.1,304,0,1017.3,10.7
2018-01-19 12:00:00,40398.33,22.1,47,0.0,10.1,305,0,1016.3,10.2
2018-01-19 13:00:00,37426.03,23.1,43,0.0,10.6,305,0,1015.4,9.8
2018-01-19 14:00:00,37001.22,23.6,40,0.0,11.7,304,0,1014.9,9.1
2018-01-19 15:00:00,36150.74,23.5,39,0.0,12.6,307,0,1014.5,8.7
2018-01-19 16:00:00,35762.61,22.8,41,0.0,11.7,315,0,1014.5,9.0
2018-01-19 17:00:00,37663.67,20.1,58,0.0,9.2,315,0,1014.7,11.6
2018-01-19 18:00:00,40865.87,18.3,67,0.0,10.0,322,0,1015.1,12.0
2018-01-19 19:00:00,40144.88,16.7,73,0.0,9.9,327,0,1015.6,11.8
2018-01-19 20:00:00,37059.99,15.3,78,0.0,9.7,312,0,1016.1,11.5
2018-01-19 21:00:00,33193.76,14.1,82,0.0,10.1,297,0,1016.5,11.1
2018-01-19 22:00:00,29725.66,13.4,83,0.0,10.8,296,0,1016.7,10.5
2018-01-19 23:00:00,25170.3,12.9,82,0.0,11.3,297,0,1016.6,9.8
2018-01-20 00:00:00,21313.14,12.1,84,0.0,11.4,298,0,1016.3,9.4
2018-01-20 01:00:00,19378.69,11.4,86,0.0,11.1,299,0,1015.9,9.2
2018-01-20 02:00:00,18514.33,10.8,88,0.0,10.9,297,0,1015.3,8.8
2018-01-20 03:00:00,18218.22,10.2,87,0.0,11.1,295,0,1015.0,8.2
2018-01-20 04:00:00,19032.72,9.8,85,0.0,11.6,286,0,1014.7,7.4
2018-01-20 05:00:00,23155.17,9.0,91,0.0,11.3,277,0,1015.7,7.6
2018-01-20 06:00:00,31873.59,8.5,91,0.0,11.5,274,0,1016.0,7.1
2018-01-20 07:00:00,39381.77,8.4,90,0.0,11.9,270,0,1016.5,6.8
2018-01-20 08:00:00,43007.68,10.6,78,0.0,11.2,270,0,1016.8,6.9
2018-01-20 09:00:00,44364.13,13.6,64,0.0,13.7,273,0,1017.6,6.9
2018-01-20 10:00:00,45119.01,16.4,52,0.0,14.7,281,0,1017.2,6.6
2018-01-20 11:00:00,42798.61,18.7,43,0.0,15.7,286,0,1016.3,6.0
2018-01-20 12:00:00,39741.84,20.5,37,0.0,16.1,290,0,1015.3,5.4
2018-01-20 13:00:00,34847.81,21.7,33,0.0,16.2,291,0,1014.0,4.7
2018-01-20 14:00:00,34158.11,22.4,30,0.0,16.5,290,0,1013.1,4.0
2018-01-20 15:00:00,33053.28,22.5,29,0.0,16.5,290,0,1012.7,3.5
2018-01-20 16:00:00,32897.07,21.9,31,0.0,13.8,290,0,1012.5,3.8
2018-01-20 17:00:00,34723.38,19.0,47,0.0,10.8,291,0,1012.8,7.4
2018-01-20 18:00:00,38245.58,16.9,53,0.0,11.4,294,0,1013.1,7.4
2018-01-20 19:00:00,37738.53,15.4,57,0.0,11.4,298,0,1013.4,6.8
2018-01-20 20:00:00,35018.43,14.1,60,0.0,11.0,293,0,1013.8,6.4
2018-01-20 21:00:00,31800.03,13.1,63,0.0,10.8,285,0,1014.1,6.2
2018-01-20 22:00:00,28621.54,12.0,67,0.0,10.2,278,0,1014.3,6.0
2018-01-20 23:00:00,24357.2,11.2,69,0.0,10.4,270,0,1014.1,5.8
2018-01-21 00:00:00,20796.63,10.5,71,0.0,10.6,260,0,1014.0,5.5
2018-01-21 01:00:00,18726.34,9.7,74,0.0,10.3,258,0,1013.8,5.3
2018-01-21 02:00:00,17814.96,8.9,78,0.0,9.8,262,0,1013.6,5.2
2018-01-21 03:00:00,17368.58,8.0,81,0.0,9.0,270,0,1013.4,5.0
2018-01-21 04:00:00,18089.08,7.4,82,0.0,9.0,272,0,1013.2,4.5
2018-01-21 05:00:00,20745.16,6.7,88,0.0,8.8,261,0,1013.8,4.9
2018-01-21 06:00:00,26066.67,6.4,86,0.0,9.6,250,0,1014.2,4.2
2018-01-21 07:00:00,33708.28,6.3,83,0.0,9.2,249,0,1014.8,3.7
2018-01-21 08:00:00,40427.63,9.1,69,0.0,7.4,256,0,1015.7,3.8
2018-01-21 09:00:00,44209.33,12.7,57,0.0,6.5,267,0,1016.4,4.4
2018-01-21 10:00:00,46357.91,15.9,48,0.0,5.6,285,0,1016.9,4.8
2018-01-21 11:00:00,45208.34,18.4,40,0.0,5.4,307,0,1016.3,4.7
2018-01-21 12:00:00,42151.82,20.0,36,0.0,5.4,323,0,1015.3,4.4
2018-01-21 13:00:00,36579.0,20.9,33,0.0,4.2,329,0,1014.4,4.0
2018-01-21 14:00:00,33923.62,21.4,31,0.0,3.8,343,0,1013.5,3.7
2018-01-21 15:00:00,31663.7,21.5,31,0.0,2.9,353,0,1013.2,3.4
2018-01-21 16:00:00,30990.5,21.2,31,0.0,2.5,8,0,1013.3,3.5
2018-01-21 17:00:00,32556.85,19.5,50,0.0,3.4,32,0,1013.1,8.7
2018-01-21 18:00:00,36365.71,17.7,53,0.0,3.7,61,0,1013.4,7.9
2018-01-21 19:00:00,36266.74,16.5,56,0.0,3.9,112,0,1013.9,7.7
2018-01-21 20:00:00,34012.29,14.6,65,0.0,5.1,141,0,1014.3,8.1
2018-01-21 21:00:00,31316.41,13.9,65,0.0,5.6,140,0,1014.5,7.5
2018-01-21 22:00:00,27924.29,12.6,71,0.0,6.9,129,0,1014.3,7.5
2018-01-21 23:00:00,23646.81,11.1,78,0.0,7.6,121,0,1013.9,7.5
2018-01-22 00:00:00,20103.97,10.3,82,0.0,7.4,133,0,1013.8,7.3
2018-01-22 01:00:00,18190.85,9.9,82,0.0,6.8,155,0,1013.5,6.9
2018-01-22 02:00:00,17286.29,10.2,78,0.0,5.5,157,0,1013.2,6.6
2018-01-22 03:00:00,17131.73,10.6,75,0.0,4.5,151,0,1012.9,6.4
2018-01-22 04:00:00,18239.82,10.6,76,0.0,3.4,108,0,1012.8,6.5
2018-01-22 05:00:00,23567.86,8.9,86,0.0,4.3,90,0,1013.4,6.7
2018-01-22 06:00:00,34735.67,7.7,93,0.0,5.4,86,0,1013.8,6.6
2018-01-22 07:00:00,41566.81,6.8,96,0.0,6.1,93,10,1014.5,6.3
2018-01-22 08:00:00,43702.42,9.6,87,0.0,4.2,110,0,1015.6,7.5
2018-01-22 09:00:00,45403.11,13.4,70,0.0,5.5,122,0,1015.5,8.0
2018-01-22 10:00:00,45804.84,16.9,55,0.0,6.6,131,0,1015.7,7.7
2018-01-22 11:00:00,43460.43,19.1,44,0.0,7.9,133,0,1014.9,6.5
2018-01-22 12:00:00,40381.02,20.4,40,0.0,7.9,137,0,1013.7,6.2
2018-01-22 13:00:00,35514.55,21.4,38,0.0,7.4,137,0,1012.4,6.5
2018-01-22 14:00:00,35355.87,21.8,38,0.0,7.7,131,0,1011.3,6.8
2018-01-22 15:00:00,34659.65,21.9,39,0.0,8.4,121,0,1010.7,7.3
2018-01-22 16:00:00,34441.4,21.4,41,0.0,9.5,115,0,1010.5,7.6
2018-01-22 17:00:00,36215.65,19.6,54,0.0,8.2,119,0,1010.8,10.1
2018-01-22 18:00:00,39402.31,17.7,62,0.0,9.4,122,0,1011.1,10.4
2018-01-22 19:00:00,38872.12,16.2,67,0.0,10.0,120,0,1011.3,10.0
2018-01-22 20:00:00,36080.13,15.0,71,0.0,10.7,123,0,1011.6,9.7
2018-01-22 21:00:00,32597.13,14.0,76,0.0,10.2,132,0,1012.1,9.7
2018-01-22 22:00:00,28950.21,13.4,78,0.0,10.5,139,0,1012.5,9.5
2018-01-22 23:00:00,24427.25,12.9,78,0.0,10.7,132,0,1012.1,9.3
2018-01-23 00:00:00,21076.54,12.3,80,0.0,11.3,117,0,1011.7,8.9
2018-01-23 01:00:00,19302.89,12.0,80,0.0,12.7,105,0,1011.6,8.7
2018-01-23 02:00:00,18347.83,11.8,79,0.0,13.7,104,6,1010.9,8.3
2018-01-23 03:00:00,17982.31,11.5,80,0.0,12.5,136,64,1011.0,8.1
2018-01-23 04:00:00,19032.86,12.1,76,0.0,13.0,129,83,1010.5,8.0
2018-01-23 05:00:00,23870.41,11.3,81,0.0,14.0,113,39,1010.5,8.1
2018-01-23 06:00:00,34461.77,12.0,77,0.0,14.5,120,61,1010.6,8.1
2018-01-23 07:00:00,41036.83,12.1,77,0.0,9.7,138,75,1011.3,8.1
2018-01-23 08:00:00,42602.4,13.4,72,0.0,8.4,149,81,1012.0,8.4
2018-01-23 09:00:00,43717.43,15.0,67,0.1,9.0,143,95,1012.3,8.9
2018-01-23 10:00:00,44838.62,16.4,63,0.1,13.1,159,97,1012.7,9.3
2018-01-23 11:00:00,43220.17,16.6,62,0.2,12.7,188,98,1012.3,9.2
2018-01-23 12:00:00,38844.0,16.3,65,0.8,12.1,190,99,1011.3,9.8
2018-01-23 13:00:00,35779.85,15.3,71,2.1,9.8,163,100,1010.4,10.0
2018-01-23 14:00:00,35653.24,15.8,73,1.4,14.0,145,87,1009.3,11.0
2018-01-23 15:00:00,35439.58,15.7,76,1.2,14.4,112,65,1008.1,11.4
2018-01-23 16:00:00,35561.0,15.6,78,0.0,12.6,114,39,1008.1,11.7
2018-01-23 17:00:00,36988.33,15.0,80,0.0,3.7,79,40,1009.2,11.7
2018-01-23 18:00:00,39780.46,13.7,87,0.0,9.9,80,36,1009.4,11.6
2018-01-23 19:00:00,39655.54,12.9,91,0.0,11.7,79,41,1009.9,11.4
2018-01-23 20:00:00,37462.41,12.5,91,0.0,12.0,83,16,1010.3,11.0
2018-01-23 21:00:00,34067.43,12.0,91,0.0,12.4,80,19,1011.2,10.7
2018-01-23 22:00:00,29820.47,11.5,94,0.0,10.8,88,52,1011.4,10.6
2018-01-23 23:00:00,24730.09,11.0,95,1.1,12.6,329,97,1012.4,10.3
2018-01-24 00:00:00,21056.5,11.4,94,0.6,10.1,88,67,1011.5,10.4
2018-01-24 01:00:00,19164.77,10.2,97,0.0,8.7,107,3,1011.4,9.8
2018-01-24 02:00:00,18282.01,8.6,99,0.0,6.8,93,14,1011.6,8.5
2018-01-24 03:00:00,18047.82,8.8,99,0.3,6.8,360,32,1012.0,8.6
2018-01-24 04:00:00,19074.06,9.4,98,0.1,6.0,327,100,1012.3,9.0
2018-01-24 05:00:00,24175.89,8.9,95,0.0,6.1,270,100,1012.3,8.2
2018-01-24 06:00:00,35259.98,8.6,96,0.0,4.0,260,7,1012.9,8.0
2018-01-24 07:00:00,43166.96,7.7,99,0.0,6.5,276,6,1013.8,7.6
2018-01-24 08:00:00,45956.19,9.4,98,0.0,7.4,284,100,1015.0,9.1
2018-01-24 09:00:00,47682.28,10.6,95,0.0,9.2,296,100,1016.0,9.9
2018-01-24 10:00:00,48480.21,12.0,88,0.0,8.7,300,85,1016.8,10.2
2018-01-24 11:00:00,46608.01,14.0,78,0.0,5.6,297,78,1016.3,10.3
2018-01-24 12:00:00,43411.34,15.9,66,0.0,4.7,266,92,1015.2,9.5
2018-01-24 13:00:00,38769.5,17.1,58,0.0,6.5,267,96,1014.2,8.9
2018-01-24 14:00:00,38421.48,18.3,52,0.0,8.1,291,23,1013.3,8.2
2018-01-24 15:00:00,37070.24,18.5,49,0.0,11.7,313,0,1012.7,7.7
2018-01-24 16:00:00,37000.55,18.0,52,0.0,14.3,315,0,1012.8,7.9
2018-01-24 17:00:00,38599.59,16.0,72,0.0,9.1,277,0,1013.2,11.0
2018-01-24 18:00:00,41397.36,15.3,76,0.0,9.2,259,48,1013.7,11.1
2018-01-24 19:00:00,41166.78,14.5,80,0.0,9.2,259,22,1013.9,11.0
2018-01-24 20:00:00,38502.76,13.4,85,0.0,8.8,282,28,1014.5,10.9
2018-01-24 21:00:00,34513.03,12.6,88,0.0,8.4,301,23,1014.6,10.7
2018-01-24 22:00:00,30779.05,11.9,90,0.0,8.8,305,13,1014.8,10.3
2018-01-24 23:00:00,25644.42,11.3,91,0.0,9.3,298,5,1014.4,9.9
2018-01-25 00:00:00,21808.05,10.7,93,0.0,10.0,285,3,1013.7,9.6
2018-01-25 01:00:00,19662.63,10.3,94,0.0,10.0,285,1,1013.2,9.3
2018-01-25 02:00:00,18622.58,10.0,94,0.0,10.2,288,0,1012.9,9.1
2018-01-25 03:00:00,18410.22,9.8,94,0.0,10.4,290,0,1012.4,8.9
2018-01-25 04:00:00,19446.11,9.5,95,0.0,10.8,296,0,1012.2,8.7
2018-01-25 05:00:00,24403.18,8.8,97,0.0,11.1,295,0,1012.7,8.3
2018-01-25 06:00:00,35027.76,8.7,96,0.0,11.2,291,0,1013.0,8.2
2018-01-25 07:00:00,42222.93,8.6,96,0.0,10.8,291,0,1013.5,8.1
2018-01-25 08:00:00,45350.5,10.2,92,0.0,10.7,290,0,1014.2,8.9
2018-01-25 09:00:00,47028.46,12.4,84,0.0,12.9,288,0,1014.5,9.8
2018-01-25 10:00:00,47779.55,14.6,76,0.0,14.1,289,0,1014.8,10.4
2018-01-25 11:00:00,46261.77,16.4,68,0.0,15.7,290,0,1014.3,10.5
2018-01-25 12:00:00,42923.74,17.7,62,0.0,16.3,292,0,1013.2,10.3
2018-01-25 13:00:00,37750.08,18.7,56,0.0,16.8,293,1,1012.0,9.9
2018-01-25 14:00:00,37243.3,19.3,52,0.0,17.1,295,0,1011.3,9.1
2018-01-25 15:00:00,36631.78,19.5,49,0.0,16.4,296,0,1011.0,8.6
2018-01-25 16:00:00,36606.16,19.0,50,0.0,15.1,295,0,1011.1,8.4
2018-01-25 17:00:00,37988.43,16.3,70,0.0,9.8,287,0,1011.7,10.8
2018-01-25 18:00:00,41049.27,14.3,78,0.0,10.2,280,0,1012.2,10.5
2018-01-25 19:00:00,40681.91,13.3,81,0.0,10.2,278,0,1012.7,10.1
2018-01-25 20:00:00,37678.23,12.4,84,0.0,10.3,282,0,1013.4,9.8
2018-01-25 21:00:00,34376.84,11.7,86,0.0,9.6,290,0,1013.9,9.5
2018-01-25 22:00:00,30953.86,10.9,89,0.0,8.9,297,0,1013.9,9.2
2018-01-25 23:00:00,26450.23,10.3,90,0.0,8.5,298,0,1014.0,8.8
2018-01-26 00:00:00,22446.27,9.9,92,0.0,8.5,298,0,1013.9,8.6
2018-01-26 01:00:00,20305.99,9.3,93,0.0,7.7,298,0,1013.5,8.3
2018-01-26 02:00:00,19258.78,8.6,95,0.0,6.4,297,0,1013.2,7.9
2018-01-26 03:00:00,18777.47,8.4,96,0.0,5.6,297,0,1012.9,7.7
2018-01-26 04:00:00,19482.32,8.1,96,0.0,6.6,292,0,1012.7,7.5
2018-01-26 05:00:00,21997.55,7.8,98,0.0,5.5,293,0,1013.4,7.4
2018-01-26 06:00:00,26768.52,7.7,99,0.0,6.5,273,50,1013.8,7.6
2018-01-26 07:00:00,33089.69,7.3,99,0.0,5.1,262,100,1014.6,7.2
2018-01-26 08:00:00,39034.68,8.9,97,0.0,5.8,263,100,1015.4,8.4
2018-01-26 09:00:00,41378.1,11.1,95,0.0,5.8,266,100,1016.1,10.3
2018-01-26 10:00:00,42062.7,14.5,81,0.0,6.5,276,0,1016.5,11.2
2018-01-26 11:00:00,40787.98,17.0,66,0.0,8.4,295,0,1015.9,10.7
2018-01-26 12:00:00,39110.26,18.4,59,0.0,10.4,304,0,1014.8,10.3
2018-01-26 13:00:00,33990.56,19.3,55,0.0,12.5,303,2,1013.8,9.9
2018-01-26 14:00:00,28916.63,19.7,52,0.0,13.7,305,3,1012.9,9.5
2018-01-26 15:00:00,25992.97,19.7,51,0.0,13.3,308,0,1012.5,9.3
2018-01-26 16:00:00,24929.21,19.2,53,0.0,12.2,315,0,1012.3,9.3
2018-01-26 17:00:00,26893.27,16.4,69,0.0,8.9,333,0,1012.6,10.8
2018-01-26 18:00:00,31292.41,14.0,79,0.0,9.1,342,0,1013.0,10.5
