datetime,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,cloudcover,pressure_msl,dew_point_2m
2018-01-15 12:00:00,20.2,43,0.0,16.6,300,0,1017.1,7.2
2018-01-15 13:00:00,21.3,39,0.0,17.2,299,0,1015.6,6.7
2018-01-15 14:00:00,22.0,36,0.0,17.1,300,0,1014.8,6.2
2018-01-15 15:00:00,22.1,35,0.0,17.1,300,0,1014.1,5.9
2018-01-15 16:00:00,21.3,38,0.0,13.9,301,0,1014.0,6.4
2018-01-15 17:00:00,18.1,52,0.0,12.2,289,0,1013.6,8.1
2018-01-15 18:00:00,16.3,55,0.0,13.5,286,0,1013.9,7.4
2018-01-15 19:00:00,15.2,56,0.0,13.9,287,0,1014.0,6.4
2018-01-15 20:00:00,14.1,59,0.0,13.6,287,0,1014.6,6.1
2018-01-15 21:00:00,13.1,63,0.0,13.5,286,0,1015.1,6.1
2018-01-15 22:00:00,12.1,66,0.0,13.4,284,0,1015.0,5.9
2018-01-15 23:00:00,11.2,69,0.0,13.5,286,0,1014.8,5.7
2018-01-16 00:00:00,10.6,71,0.0,13.8,285,0,1014.5,5.5
2018-01-16 01:00:00,10.1,72,0.0,14.2,286,0,1014.0,5.2
2018-01-16 02:00:00,9.7,72,0.0,14.8,284,0,1013.5,4.9
2018-01-16 03:00:00,9.4,72,0.0,15.0,281,0,1013.3,4.7
2018-01-16 04:00:00,9.1,73,0.0,15.0,280,0,1012.9,4.5
2018-01-16 05:00:00,8.6,79,0.0,15.3,279,0,1013.3,5.1
2018-01-16 06:00:00,8.4,78,0.0,15.3,279,0,1013.7,4.8
2018-01-16 07:00:00,8.3,77,0.0,14.8,283,0,1014.1,4.5
2018-01-16 08:00:00,10.5,67,0.0,13.4,284,0,1015.0,4.7
2018-01-16 09:00:00,13.6,56,0.0,13.8,279,0,1015.8,4.9
2018-01-16 10:00:00,16.5,47,0.0,14.2,279,0,1016.2,5.0
2018-01-16 11:00:00,18.8,40,0.0,13.9,287,0,1015.6,4.7
2018-01-16 12:00:00,20.5,34,0.0,13.7,293,0,1014.6,4.3
2018-01-16 13:00:00,21.6,32,0.0,12.3,291,0,1013.4,4.0
2018-01-16 14:00:00,22.2,30,0.0,10.5,286,0,1012.8,3.9
2018-01-16 15:00:00,22.3,30,0.0,8.9,284,0,1012.4,3.8
2018-01-16 16:00:00,21.7,32,0.0,7.0,282,0,1012.2,4.3
2018-01-16 17:00:00,19.4,52,0.0,5.3,298,0,1011.9,9.2
2018-01-16 18:00:00,19.3,44,0.0,1.9,22,0,1012.5,6.7
2018-01-16 19:00:00,15.7,63,0.0,5.9,79,0,1012.7,8.6
2018-01-16 20:00:00,13.5,72,0.0,8.2,113,0,1013.3,8.6
2018-01-16 21:00:00,12.8,71,0.0,9.9,134,0,1013.7,7.8
2018-01-16 22:00:00,12.0,74,0.0,10.7,130,0,1013.7,7.5
2018-01-16 23:00:00,10.9,80,0.0,11.3,112,0,1013.8,7.5
2018-01-17 00:00:00,9.9,86,0.0,11.5,110,0,1013.7,7.6
2018-01-17 01:00:00,9.1,89,0.0,11.3,112,0,1013.4,7.4
2018-01-17 02:00:00,8.6,91,0.0,10.5,121,0,1013.1,7.1
2018-01-17 03:00:00,8.1,92,0.0,10.2,122,0,1012.8,6.9
2018-01-17 04:00:00,7.8,93,0.0,10.0,116,0,1012.8,6.7
2018-01-17 05:00:00,7.5,95,0.0,10.6,118,0,1013.4,6.8
2018-01-17 06:00:00,7.8,94,0.0,10.6,125,0,1013.8,6.9
2018-01-17 07:00:00,7.9,93,0.0,10.2,132,0,1014.7,6.9
2018-01-17 08:00:00,10.2,83,0.0,9.0,143,0,1016.1,7.5
2018-01-17 09:00:00,13.5,71,0.0,10.9,134,0,1016.9,8.3
2018-01-17 10:00:00,16.3,61,0.0,12.6,127,0,1017.1,8.8
2018-01-17 11:00:00,18.4,53,0.0,13.3,123,0,1016.8,8.8
2018-01-17 12:00:00,19.9,48,0.0,12.9,120,0,1016.1,8.5
2018-01-17 13:00:00,21.0,44,0.0,12.7,119,0,1014.9,8.3
2018-01-17 14:00:00,21.5,43,0.0,12.9,117,0,1014.1,8.3
2018-01-17 15:00:00,21.5,43,0.0,13.0,118,0,1013.6,8.3
2018-01-17 16:00:00,20.8,46,0.0,11.8,117,0,1013.7,8.7
2018-01-17 17:00:00,18.1,60,0.0,9.6,124,0,1013.8,10.2
2018-01-17 18:00:00,16.2,68,0.0,10.2,122,0,1014.1,10.2
2018-01-17 19:00:00,15.0,71,0.0,11.1,119,0,1014.6,9.8
2018-01-17 20:00:00,13.9,77,0.0,10.8,127,0,1014.9,9.8
2018-01-17 21:00:00,12.6,84,0.0,8.4,121,0,1015.6,9.9
2018-01-17 22:00:00,12.0,86,0.0,9.6,110,0,1016.1,9.8
2018-01-17 23:00:00,11.4,89,0.0,9.3,118,0,1016.0,9.7
2018-01-18 00:00:00,10.5,92,0.0,7.3,110,0,1015.9,9.2
2018-01-18 01:00:00,10.0,93,0.0,7.2,108,0,1015.6,8.9
2018-01-18 02:00:00,9.5,94,0.0,6.8,122,0,1015.1,8.6
2018-01-18 03:00:00,9.2,94,0.0,6.6,151,0,1014.8,8.4
2018-01-18 04:00:00,9.2,93,0.0,6.8,177,0,1014.4,8.2
2018-01-18 05:00:00,9.1,93,0.0,7.6,199,0,1015.0,8.1
2018-01-18 06:00:00,8.6,93,0.0,7.4,227,1,1015.4,7.6
2018-01-18 07:00:00,8.5,93,0.0,6.8,238,1,1016.0,7.5
2018-01-18 08:00:00,11.6,83,0.0,3.1,249,0,1016.6,8.8
2018-01-18 09:00:00,14.7,73,0.0,5.1,4,0,1017.7,9.8
2018-01-18 10:00:00,17.2,64,0.0,2.3,321,0,1018.1,10.3
2018-01-18 11:00:00,19.5,56,0.0,3.0,284,0,1017.6,10.5
2018-01-18 12:00:00,21.4,50,0.0,4.6,288,0,1016.5,10.6
2018-01-18 13:00:00,22.8,46,0.0,6.1,298,0,1015.2,10.6
2018-01-18 14:00:00,23.6,44,0.0,7.2,307,0,1014.2,10.6
2018-01-18 15:00:00,23.7,44,0.0,7.9,313,0,1013.9,10.8
2018-01-18 16:00:00,23.2,47,0.0,7.5,325,0,1013.7,11.1
2018-01-18 17:00:00,20.5,67,0.0,8.2,337,0,1013.4,14.0
2018-01-18 18:00:00,18.5,76,0.0,8.0,342,0,1013.9,14.1
2018-01-18 19:00:00,17.3,79,0.0,8.8,348,0,1014.2,13.6
2018-01-18 20:00:00,16.1,82,0.0,9.2,349,0,1014.7,13.0
2018-01-18 21:00:00,14.8,86,0.0,8.4,340,0,1015.1,12.4
2018-01-18 22:00:00,14.0,86,0.0,9.2,334,0,1015.3,11.8
2018-01-18 23:00:00,12.9,87,0.0,8.0,306,0,1015.4,10.8
2018-01-19 00:00:00,12.5,86,0.0,9.8,262,0,1015.5,10.3
2018-01-19 01:00:00,11.7,89,0.0,8.8,279,0,1015.2,9.9
2018-01-19 02:00:00,11.3,90,0.0,9.1,279,0,1014.8,9.7
2018-01-19 03:00:00,10.9,92,0.0,9.2,291,0,1014.6,9.6
2018-01-19 04:00:00,10.4,93,0.0,9.0,293,0,1014.3,9.3
2018-01-19 05:00:00,9.6,96,0.0,8.5,298,0,1014.9,9.0
2018-01-19 06:00:00,9.3,96,0.0,8.1,291,0,1015.4,8.8
2018-01-19 07:00:00,9.2,96,0.0,8.3,288,0,1016.0,8.7
2018-01-19 08:00:00,11.5,88,0.0,7.0,291,0,1016.9,9.5
2018-01-19 09:00:00,14.7,75,0.0,7.6,295,0,1017.5,10.4
2018-01-19 10:00:00,17.8,64,0.0,7.9,300,0,1017.8,10.9
2018-01-19 11:00:00,20.4,54,0.0,9.1,304,0,1017.3,10.7
2018-01-19 12:00:00,22.1,47,0.0,10.1,305,0,1016.3,10.2
2018-01-19 13:00:00,23.1,43,0.0,10.6,305,0,1015.4,9.8
2018-01-19 14:00:00,23.6,40,0.0,11.7,304,0,1014.9,9.1
2018-01-19 15:00:00,23.5,39,0.0,12.6,307,0,1014.5,8.7
2018-01-19 16:00:00,22.8,41,0.0,11.7,315,0,1014.5,9.0
2018-01-19 17:00:00,20.1,58,0.0,9.2,315,0,1014.7,11.6
2018-01-19 18:00:00,18.3,67,0.0,10.0,322,0,1015.1,12.0
2018-01-19 19:00:00,16.7,73,0.0,9.9,327,0,1015.6,11.8
2018-01-19 20:00:00,15.3,78,0.0,9.7,312,0,1016.1,11.5
2018-01-19 21:00:00,14.1,82,0.0,10.1,297,0,1016.5,11.1
2018-01-19 22:00:00,13.4,83,0.0,10.8,296,0,1016.7,10.5
2018-01-19 23:00:00,12.9,82,0.0,11.3,297,0,1016.6,9.8
2018-01-20 00:00:00,12.1,84,0.0,11.4,298,0,1016.3,9.4
2018-01-20 01:00:00,11.4,86,0.0,11.1,299,0,1015.9,9.2
2018-01-20 02:00:00,10.8,88,0.0,10.9,297,0,1015.3,8.8
2018-01-20 03:00:00,10.2,87,0.0,11.1,295,0,1015.0,8.2
2018-01-20 04:00:00,9.8,85,0.0,11.6,286,0,1014.7,7.4
2018-01-20 05:00:00,9.0,91,0.0,11.3,277,0,1015.7,7.6
2018-01-20 06:00:00,8.5,91,0.0,11.5,274,0,1016.0,7.1
2018-01-20 07:00:00,8.4,90,0.0,11.9,270,0,1016.5,6.8
2018-01-20 08:00:00,10.6,78,0.0,11.2,270,0,1016.8,6.9
2018-01-20 09:00:00,13.6,64,0.0,13.7,273,0,1017.6,6.9
2018-01-20 10:00:00,16.4,52,0.0,14.7,281,0,1017.2,6.6
2018-01-20 11:00:00,18.7,43,0.0,15.7,286,0,1016.3,6.0
2018-01-20 12:00:00,20.5,37,0.0,16.1,290,0,1015.3,5.4
2018-01-20 13:00:00,21.7,33,0.0,16.2,291,0,1014.0,4.7
2018-01-20 14:00:00,22.4,30,0.0,16.5,290,0,1013.1,4.0
2018-01-20 15:00:00,22.5,29,0.0,16.5,290,0,1012.7,3.5
2018-01-20 16:00:00,21.9,31,0.0,13.8,290,0,1012.5,3.8
2018-01-20 17:00:00,19.0,47,0.0,10.8,291,0,1012.8,7.4
2018-01-20 18:00:00,16.9,53,0.0,11.4,294,0,1013.1,7.4
2018-01-20 19:00:00,15.4,57,0.0,11.4,298,0,1013.4,6.8
2018-01-20 20:00:00,14.1,60,0.0,11.0,293,0,1013.8,6.4
2018-01-20 21:00:00,13.1,63,0.0,10.8,285,0,1014.1,6.2
2018-01-20 22:00:00,12.0,67,0.0,10.2,278,0,1014.3,6.0
2018-01-20 23:00:00,11.2,69,0.0,10.4,270,0,1014.1,5.8
2018-01-21 00:00:00,10.5,71,0.0,10.6,260,0,1014.0,5.5
2018-01-21 01:00:00,9.7,74,0.0,10.3,258,0,1013.8,5.3
2018-01-21 02:00:00,8.9,78,0.0,9.8,262,0,1013.6,5.2
2018-01-21 03:00:00,8.0,81,0.0,9.0,270,0,1013.4,5.0
2018-01-21 04:00:00,7.4,82,0.0,9.0,272,0,1013.2,4.5
2018-01-21 05:00:00,6.7,88,0.0,8.8,261,0,1013.8,4.9
2018-01-21 06:00:00,6.4,86,0.0,9.6,250,0,1014.2,4.2
2018-01-21 07:00:00,6.3,83,0.0,9.2,249,0,1014.8,3.7
2018-01-21 08:00:00,9.1,69,0.0,7.4,256,0,1015.7,3.8
2018-01-21 09:00:00,12.7,57,0.0,6.5,267,0,1016.4,4.4
2018-01-21 10:00:00,15.9,48,0.0,5.6,285,0,1016.9,4.8
2018-01-21 11:00:00,18.4,40,0.0,5.4,307,0,1016.3,4.7
2018-01-21 12:00:00,20.0,36,0.0,5.4,323,0,1015.3,4.4
2018-01-21 13:00:00,20.9,33,0.0,4.2,329,0,1014.4,4.0
2018-01-21 14:00:00,21.4,31,0.0,3.8,343,0,1013.5,3.7
2018-01-21 15:00:00,21.5,31,0.0,2.9,353,0,1013.2,3.4
2018-01-21 16:00:00,21.2,31,0.0,2.5,8,0,1013.3,3.5
2018-01-21 17:00:00,19.5,50,0.0,3.4,32,0,1013.1,8.7
2018-01-21 18:00:00,17.7,53,0.0,3.7,61,0,1013.4,7.9
2018-01-21 19:00:00,16.5,56,0.0,3.9,112,0,1013.9,7.7
2018-01-21 20:00:00,14.6,65,0.0,5.1,141,0,1014.3,8.1
2018-01-21 21:00:00,13.9,65,0.0,5.6,140,0,1014.5,7.5
2018-01-21 22:00:00,12.6,71,0.0,6.9,129,0,1014.3,7.5
2018-01-21 23:00:00,11.1,78,0.0,7.6,121,0,1013.9,7.5
2018-01-22 00:00:00,10.3,82,0.0,7.4,133,0,1013.8,7.3
2018-01-22 01:00:00,9.9,82,0.0,6.8,155,0,1013.5,6.9
2018-01-22 02:00:00,10.2,78,0.0,5.5,157,0,1013.2,6.6
2018-01-22 03:00:00,10.6,75,0.0,4.5,151,0,1012.9,6.4
2018-01-22 04:00:00,10.6,76,0.0,3.4,108,0,1012.8,6.5
2018-01-22 05:00:00,8.9,86,0.0,4.3,90,0,1013.4,6.7
2018-01-22 06:00:00,7.7,93,0.0,5.4,86,0,1013.8,6.6
2018-01-22 07:00:00,6.8,96,0.0,6.1,93,10,1014.5,6.3
2018-01-22 08:00:00,9.6,87,0.0,4.2,110,0,1015.6,7.5
2018-01-22 09:00:00,13.4,70,0.0,5.5,122,0,1015.5,8.0
2018-01-22 10:00:00,16.9,55,0.0,6.6,131,0,1015.7,7.7
2018-01-22 11:00:00,19.1,44,0.0,7.9,133,0,1014.9,6.5
2018-01-22 12:00:00,20.4,40,0.0,7.9,137,0,1013.7,6.2
2018-01-22 13:00:00,21.4,38,0.0,7.4,137,0,1012.4,6.5
2018-01-22 14:00:00,21.8,38,0.0,7.7,131,0,1011.3,6.8
2018-01-22 15:00:00,21.9,39,0.0,8.4,121,0,1010.7,7.3
2018-01-22 16:00:00,21.4,41,0.0,9.5,115,0,1010.5,7.6
2018-01-22 17:00:00,19.6,54,0.0,8.2,119,0,1010.8,10.1
2018-01-22 18:00:00,17.7,62,0.0,9.4,122,0,1011.1,10.4
2018-01-22 19:00:00,16.2,67,0.0,10.0,120,0,1011.3,10.0
2018-01-22 20:00:00,15.0,71,0.0,10.7,123,0,1011.6,9.7
2018-01-22 21:00:00,14.0,76,0.0,10.2,132,0,1012.1,9.7
2018-01-22 22:00:00,13.4,78,0.0,10.5,139,0,1012.5,9.5
2018-01-22 23:00:00,12.9,78,0.0,10.7,132,0,1012.1,9.3
2018-01-23 00:00:00,12.3,80,0.0,11.3,117,0,1011.7,8.9
2018-01-23 01:00:00,12.0,80,0.0,12.7,105,0,1011.6,8.7
2018-01-23 02:00:00,11.8,79,0.0,13.7,104,6,1010.9,8.3
2018-01-23 03:00:00,11.5,80,0.0,12.5,136,64,1011.0,8.1
2018-01-23 04:00:00,12.1,76,0.0,13.0,129,83,1010.5,8.0
2018-01-23 05:00:00,11.3,81,0.0,14.0,113,39,1010.5,8.1
2018-01-23 06:00:00,12.0,77,0.0,14.5,120,61,1010.6,8.1
2018-01-23 07:00:00,12.1,77,0.0,9.7,138,75,1011.3,8.1
2018-01-23 08:00:00,13.4,72,0.0,8.4,149,81,1012.0,8.4
2018-01-23 09:00:00,15.0,67,0.1,9.0,143,95,1012.3,8.9
2018-01-23 10:00:00,16.4,63,0.1,13.1,159,97,1012.7,9.3
2018-01-23 11:00:00,16.6,62,0.2,12.7,188,98,1012.3,9.2
2018-01-23 12:00:00,16.3,65,0.8,12.1,190,99,1011.3,9.8
2018-01-23 13:00:00,15.3,71,2.1,9.8,163,100,1010.4,10.0
2018-01-23 14:00:00,15.8,73,1.4,14.0,145,87,1009.3,11.0
2018-01-23 15:00:00,15.7,76,1.2,14.4,112,65,1008.1,11.4
2018-01-23 16:00:00,15.6,78,0.0,12.6,114,39,1008.1,11.7
2018-01-23 17:00:00,15.0,80,0.0,3.7,79,40,1009.2,11.7
2018-01-23 18:00:00,13.7,87,0.0,9.9,80,36,1009.4,11.6
2018-01-23 19:00:00,12.9,91,0.0,11.7,79,41,1009.9,11.4
2018-01-23 20:00:00,12.5,91,0.0,12.0,83,16,1010.3,11.0
2018-01-23 21:00:00,12.0,91,0.0,12.4,80,19,1011.2,10.7
2018-01-23 22:00:00,11.5,94,0.0,10.8,88,52,1011.4,10.6
2018-01-23 23:00:00,11.0,95,1.1,12.6,329,97,1012.4,10.3
2018-01-24 00:00:00,11.4,94,0.6,10.1,88,67,1011.5,10.4
2018-01-24 01:00:00,10.2,97,0.0,8.7,107,3,1011.4,9.8
2018-01-24 02:00:00,8.6,99,0.0,6.8,93,14,1011.6,8.5
2018-01-24 03:00:00,8.8,99,0.3,6.8,360,32,1012.0,8.6
2018-01-24 04:00:00,9.4,98,0.1,6.0,327,100,1012.3,9.0
2018-01-24 05:00:00,8.9,95,0.0,6.1,270,100,1012.3,8.2
2018-01-24 06:00:00,8.6,96,0.0,4.0,260,7,1012.9,8.0
2018-01-24 07:00:00,7.7,99,0.0,6.5,276,6,1013.8,7.6
2018-01-24 08:00:00,9.4,98,0.0,7.4,284,100,1015.0,9.1
2018-01-24 09:00:00,10.6,95,0.0,9.2,296,100,1016.0,9.9
2018-01-24 10:00:00,12.0,88,0.0,8.7,300,85,1016.8,10.2
2018-01-24 11:00:00,14.0,78,0.0,5.6,297,78,1016.3,10.3
2018-01-24 12:00:00,15.9,66,0.0,4.7,266,92,1015.2,9.5
2018-01-24 13:00:00,17.1,58,0.0,6.5,267,96,1014.2,8.9
2018-01-24 14:00:00,18.3,52,0.0,8.1,291,23,1013.3,8.2
2018-01-24 15:00:00,18.5,49,0.0,11.7,313,0,1012.7,7.7
2018-01-24 16:00:00,18.0,52,0.0,14.3,315,0,1012.8,7.9
2018-01-24 17:00:00,16.0,72,0.0,9.1,277,0,1013.2,11.0
2018-01-24 18:00:00,15.3,76,0.0,9.2,259,48,1013.7,11.1
2018-01-24 19:00:00,14.5,80,0.0,9.2,259,22,1013.9,11.0
2018-01-24 20:00:00,13.4,85,0.0,8.8,282,28,1014.5,10.9
2018-01-24 21:00:00,12.6,88,0.0,8.4,301,23,1014.6,10.7
2018-01-24 22:00:00,11.9,90,0.0,8.8,305,13,1014.8,10.3
2018-01-24 23:00:00,11.3,91,0.0,9.3,298,5,1014.4,9.9
2018-01-25 00:00:00,10.7,93,0.0,10.0,285,3,1013.7,9.6
2018-01-25 01:00:00,10.3,94,0.0,10.0,285,1,1013.2,9.3
2018-01-25 02:00:00,10.0,94,0.0,10.2,288,0,1012.9,9.1
2018-01-25 03:00:00,9.8,94,0.0,10.4,290,0,1012.4,8.9
2018-01-25 04:00:00,9.5,95,0.0,10.8,296,0,1012.2,8.7
2018-01-25 05:00:00,8.8,97,0.0,11.1,295,0,1012.7,8.3
2018-01-25 06:00:00,8.7,96,0.0,11.2,291,0,1013.0,8.2
2018-01-25 07:00:00,8.6,96,0.0,10.8,291,0,1013.5,8.1
2018-01-25 08:00:00,10.2,92,0.0,10.7,290,0,1014.2,8.9
2018-01-25 09:00:00,12.4,84,0.0,12.9,288,0,1014.5,9.8
2018-01-25 10:00:00,14.6,76,0.0,14.1,289,0,1014.8,10.4
2018-01-25 11:00:00,16.4,68,0.0,15.7,290,0,1014.3,10.5
2018-01-25 12:00:00,17.7,62,0.0,16.3,292,0,1013.2,10.3
2018-01-25 13:00:00,18.7,56,0.0,16.8,293,1,1012.0,9.9
2018-01-25 14:00:00,19.3,52,0.0,17.1,295,0,1011.3,9.1
2018-01-25 15:00:00,19.5,49,0.0,16.4,296,0,1011.0,8.6
2018-01-25 16:00:00,19.0,50,0.0,15.1,295,0,1011.1,8.4
2018-01-25 17:00:00,16.3,70,0.0,9.8,287,0,1011.7,10.8
2018-01-25 18:00:00,14.3,78,0.0,10.2,280,0,1012.2,10.5
2018-01-25 19:00:00,13.3,81,0.0,10.2,278,0,1012.7,10.1
2018-01-25 20:00:00,12.4,84,0.0,10.3,282,0,1013.4,9.8
2018-01-25 21:00:00,11.7,86,0.0,9.6,290,0,1013.9,9.5
2018-01-25 22:00:00,10.9,89,0.0,8.9,297,0,1013.9,9.2
2018-01-25 23:00:00,10.3,90,0.0,8.5,298,0,1014.0,8.8
2018-01-26 00:00:00,9.9,92,0.0,8.5,298,0,1013.9,8.6
2018-01-26 01:00:00,9.3,93,0.0,7.7,298,0,1013.5,8.3
2018-01-26 02:00:00,8.6,95,0.0,6.4,297,0,1013.2,7.9
2018-01-26 03:00:00,8.4,96,0.0,5.6,297,0,1012.9,7.7
2018-01-26 04:00:00,8.1,96,0.0,6.6,292,0,1012.7,7.5
2018-01-26 05:00:00,7.8,98,0.0,5.5,293,0,1013.4,7.4
2018-01-26 06:00:00,7.7,99,0.0,6.5,273,50,1013.8,7.6
2018-01-26 07:00:00,7.3,99,0.0,5.1,262,100,1014.6,7.2
2018-01-26 08:00:00,8.9,97,0.0,5.8,263,100,1015.4,8.4
2018-01-26 09:00:00,11.1,95,0.0,5.8,266,100,1016.1,10.3
2018-01-26 10:00:00,14.5,81,0.0,6.5,276,0,1016.5,11.2
2018-01-26 11:00:00,17.0,66,0.0,8.4,295,0,1015.9,10.7
2018-01-26 12:00:00,18.4,59,0.0,10.4,304,0,1014.8,10.3
2018-01-26 13:00:00,19.3,55,0.0,12.5,303,2,1013.8,9.9
2018-01-26 14:00:00,19.7,52,0.0,13.7,305,3,1012.9,9.5
2018-01-26 15:00:00,19.7,51,0.0,13.3,308,0,1012.5,9.3
2018-01-26 16:00:00,19.2,53,0.0,12.2,315,0,1012.3,9.3
2018-01-26 17:00:00,16.4,69,0.0,8.9,333,0,1012.6,10.8
2018-01-26 18:00:00,14.0,79,0.0,9.1,342,0,1013.0,10.5
2018-01-26 19:00:00,12.8,83,0.0,9.9,350,0,1013.3,10.0
2018-01-26 20:00:00,11.6,87,0.0,8.2,345,0,1014.0,9.5
2018-01-26 21:00:00,11.2,87,0.0,9.1,351,0,1014.3,9.1
2018-01-26 22:00:00,10.4,89,0.0,8.3,342,0,1014.3,8.6
2018-01-26 23:00:00,10.0,90,0.0,9.1,342,0,1014.1,8.4
2018-01-27 00:00:00,9.2,92,0.0,7.8,326,0,1013.9,7.9
2018-01-27 01:00:00,8.8,91,0.0,7.9,321,0,1013.6,7.5
2018-01-27 02:00:00,8.3,92,0.0,7.7,307,0,1013.3,7.1
2018-01-27 03:00:00,7.8,94,0.0,8.1,283,0,1013.0,7.0
2018-01-27 04:00:00,7.4,96,0.0,8.6,268,0,1012.8,6.8
2018-01-27 05:00:00,6.9,97,0.0,8.3,268,0,1013.6,6.5
2018-01-27 06:00:00,7.1,98,0.0,8.0,265,0,1013.7,6.7
2018-01-27 07:00:00,7.0,98,0.0,8.3,268,0,1014.3,6.7
2018-01-27 08:00:00,8.9,93,0.0,7.2,276,2,1015.1,7.9
2018-01-27 09:00:00,11.9,84,0.0,7.3,290,0,1015.9,9.3
2018-01-27 10:00:00,14.7,73,0.0,8.2,308,0,1016.4,9.9
2018-01-27 11:00:00,16.6,61,0.0,9.7,315,0,1016.0,9.2
2018-01-27 12:00:00,18.1,53,0.0,9.7,309,0,1014.8,8.4
2018-01-27 13:00:00,19.1,48,0.0,9.9,303,0,1013.6,8.0
2018-01-27 14:00:00,19.7,45,0.0,9.5,299,0,1012.5,7.6
2018-01-27 15:00:00,19.9,44,0.0,10.0,300,0,1012.0,7.2
2018-01-27 16:00:00,19.5,45,0.0,9.8,306,0,1012.0,7.3
2018-01-27 17:00:00,16.6,69,0.0,7.9,313,0,1012.3,10.9
2018-01-27 18:00:00,14.1,77,0.0,8.9,317,0,1012.6,10.1
2018-01-27 19:00:00,12.6,81,0.0,8.7,312,0,1013.5,9.4
2018-01-27 20:00:00,11.6,81,0.0,8.7,318,0,1013.9,8.5
2018-01-27 21:00:00,10.7,83,0.0,8.5,332,0,1014.3,7.9
2018-01-27 22:00:00,9.8,87,0.0,9.1,353,0,1014.4,7.7
2018-01-27 23:00:00,9.0,90,0.0,8.3,342,0,1014.2,7.4
2018-01-28 00:00:00,8.6,91,0.0,8.2,322,0,1014.1,7.1
2018-01-28 01:00:00,8.2,92,0.0,8.5,306,0,1013.7,6.9
2018-01-28 02:00:00,7.5,93,0.0,7.9,294,0,1013.1,6.5
2018-01-28 03:00:00,7.0,94,0.0,7.2,273,0,1013.0,6.1
2018-01-28 04:00:00,6.9,94,0.0,8.6,255,0,1012.9,6.0
2018-01-28 05:00:00,6.4,96,0.0,8.6,270,0,1013.7,5.8
2018-01-28 06:00:00,6.4,96,0.0,8.6,270,0,1014.1,5.9
2018-01-28 07:00:00,6.4,97,0.0,8.6,272,0,1015.0,6.0
2018-01-28 08:00:00,8.9,92,0.0,7.7,281,0,1015.8,7.6
2018-01-28 09:00:00,12.4,82,0.0,9.0,286,0,1016.6,9.5
2018-01-28 10:00:00,15.5,70,0.0,10.2,288,0,1016.9,10.1
2018-01-28 11:00:00,17.8,58,0.0,11.3,297,0,1016.4,9.3
2018-01-28 12:00:00,19.5,50,0.0,13.0,304,0,1015.4,8.9
2018-01-28 13:00:00,20.6,47,0.0,13.1,302,0,1014.5,8.9
2018-01-28 14:00:00,21.0,45,0.0,12.6,301,0,1013.4,8.8
2018-01-28 15:00:00,21.1,45,0.0,12.0,303,0,1013.0,8.7
2018-01-28 16:00:00,20.5,47,0.0,10.4,304,61,1012.9,8.9
2018-01-28 17:00:00,17.4,69,0.0,8.7,315,0,1013.4,11.6
2018-01-28 18:00:00,14.9,77,0.0,9.6,326,0,1013.7,10.8
2018-01-28 19:00:00,13.6,79,0.0,10.1,333,1,1014.6,10.0
2018-01-28 20:00:00,12.6,80,0.0,10.4,340,7,1015.2,9.2
2018-01-28 21:00:00,11.4,85,0.0,9.1,342,0,1015.8,8.9
2018-01-28 22:00:00,10.7,87,0.0,8.8,341,0,1015.8,8.6
2018-01-28 23:00:00,10.3,88,0.0,8.9,333,0,1015.8,8.4
2018-01-29 00:00:00,9.7,90,0.0,8.7,315,0,1015.7,8.1
2018-01-29 01:00:00,9.2,92,0.0,9.8,264,0,1015.3,7.9
2018-01-29 02:00:00,8.5,93,0.0,9.3,257,0,1014.9,7.5
2018-01-29 03:00:00,8.2,93,0.0,9.5,261,0,1014.6,7.2
2018-01-29 04:00:00,7.8,94,0.0,9.0,272,0,1014.3,6.9
2018-01-29 05:00:00,7.2,96,0.0,9.1,277,0,1014.9,6.6
2018-01-29 06:00:00,7.3,96,0.0,9.5,279,0,1015.6,6.7
2018-01-29 07:00:00,7.5,95,0.0,9.9,280,0,1016.7,6.8
2018-01-29 08:00:00,9.9,89,0.0,9.2,291,0,1017.8,8.1
2018-01-29 09:00:00,12.8,80,0.0,10.9,297,0,1018.6,9.4
2018-01-29 10:00:00,15.6,69,0.0,11.5,302,0,1018.7,9.8
2018-01-29 11:00:00,17.9,59,0.0,12.1,300,0,1018.2,9.7
2018-01-29 12:00:00,19.6,52,0.0,11.8,297,0,1017.1,9.6
2018-01-29 13:00:00,21.0,48,0.0,12.6,294,0,1015.9,9.5
2018-01-29 14:00:00,21.8,44,0.0,13.8,290,0,1014.9,9.1
2018-01-29 15:00:00,22.0,43,0.0,14.5,293,0,1014.7,8.8
2018-01-29 16:00:00,21.4,45,0.0,12.6,297,0,1014.8,9.1
2018-01-29 17:00:00,18.6,63,0.0,11.3,307,0,1014.9,11.4
2018-01-29 18:00:00,16.1,72,0.0,11.5,316,0,1015.4,11.0
2018-01-29 19:00:00,14.6,76,0.0,11.0,319,0,1015.9,10.4
2018-01-29 20:00:00,13.6,79,0.0,11.8,320,0,1016.5,10.1
2018-01-29 21:00:00,12.8,83,0.0,11.5,314,5,1016.6,10.0
2018-01-29 22:00:00,12.2,85,0.0,11.7,304,39,1016.8,9.8
2018-01-29 23:00:00,11.7,87,0.0,11.9,299,64,1016.3,9.6
